Region,Division,District,School_ID,NSBI SCHOOL ID,School_Name,Street_Address,Province,Municipality,Legislative_District,Barangay,Sector,School_Type,Classification_Offering,Longitude,Latitude,Connectivity Status,Connection Type,With Internet,Mobile Data,No Internet,DICT Free WiFi
Region V,Camarines Sur,Libmanan North,112675,112675,Candato Elementary School,Zone 4,CAMARINES SUR,LIBMANAN,2nd District,CANDATO,Public,School with no Annexes,Purely ES,123.0576987,13.7120922,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112676,112676,Concepcion ES,n/a,CAMARINES SUR,LIBMANAN,2nd District,CONCEPCION,Public,School with no Annexes,Purely ES,123.0747627,13.6847509,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,112677,112677,Fundado ES,Abella St.,CAMARINES SUR,LIBMANAN,2nd District,TABAN-FUNDADO,Public,School with no Annexes,Purely ES,123.055119,13.691926,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112678,112678,Ibid ES,Zone 4,CAMARINES SUR,LIBMANAN,2nd District,IBID,Public,School with no Annexes,Purely ES,123.0929491,13.7023106,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112679,112679,Inalahan ES,-Inalahan Libmanan Camarines Sur,CAMARINES SUR,LIBMANAN,2nd District,INALAHAN,Public,School with no Annexes,Purely ES,123.065457,13.686042,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112680,112680,Labao ES,"-Zone 4, Labao, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,LABAO,Public,School with no Annexes,Purely ES,123.0820631,13.70584855,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,112681,112681,Libmanan North CS,Libod # 1,CAMARINES SUR,LIBMANAN,2nd District,LIBOD I,Public,School with no Annexes,Purely ES,123.0640572,13.6961305,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,112682,112682,Malansad Nuevo ES,ZONE 3,CAMARINES SUR,LIBMANAN,2nd District,MALANSAD NUEVO,Public,School with no Annexes,Purely ES,123.060124,13.6429841,online,Connected via P2P,1,0,0,1
Region V,Camarines Sur,Libmanan North,112683,112683,Malansad Viejo ES,Zone 2,CAMARINES SUR,LIBMANAN,2nd District,MALANSAD VIEJO,Public,School with no Annexes,Purely ES,123.066294,13.6317676,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112684,112684,Malbogon Elementary School,-Malbogon Libmanan Camarines Sur,CAMARINES SUR,LIBMANAN,2nd District,MALBOGON,Public,School with no Annexes,Purely ES,123.0746062,13.6811008,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112685,112685,Mambayawas ES,Centro 1,CAMARINES SUR,LIBMANAN,2nd District,MAMBAYAWAS,Public,School with no Annexes,Purely ES,123.0010155,13.71860823,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112686,112686,Mambulo Viejo ES,Zone 3,CAMARINES SUR,LIBMANAN,2nd District,MAMBULO VIEJO,Public,School with no Annexes,Purely ES,123.0698128,13.6177272,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112687,112687,Mancawayan Elementary School,"Zone 1, Mancawayan",CAMARINES SUR,LIBMANAN,2nd District,MANCAWAYAN,Public,School with no Annexes,Purely ES,123.06654,13.70034,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112688,112688,Mantalisay Elementary School,not applicable,CAMARINES SUR,LIBMANAN,2nd District,MANTALISAY,Public,School with no Annexes,Purely ES,123.0250204,13.7309314,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112689,112689,Padlos ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,PADLOS,Public,School with no Annexes,Purely ES,123.02721,13.70076,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,112690,112690,Palangon ES,-Centro,CAMARINES SUR,LIBMANAN,2nd District,PALANGON,Public,School with no Annexes,Purely ES,123.0184489,13.6973292,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112691,112691,Patag Elementary School,"Zone 2 Patag, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,PATAG,Public,School with no Annexes,Purely ES,123.06022,13.72998,limited,,0,1,0,
Region V,Camarines Sur,Libmanan North,112692,112692,Potot ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,POTOT,Public,School with no Annexes,Purely ES,123.449,13.6853,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112693,112693,SAN JUAN ES,Zone 1,CAMARINES SUR,LIBMANAN,2nd District,HANDONG,Public,School with no Annexes,Purely ES,123.0702535,13.6896286,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,112694,112694,San Pablo Integated School,not applicable,CAMARINES SUR,LIBMANAN,2nd District,SAN PABLO,Public,School with no Annexes,Purely ES,123.0421514,13.6496984,online,Connected to both Wired and P2P,1,0,0,1
Region V,Camarines Sur,Libmanan North,112695,112695,San Vicente ES,San Vicente Libmanan cam. sur,CAMARINES SUR,LIBMANAN,2nd District,SAN VICENTE,Public,School with no Annexes,Purely ES,123.08658,13.6421,offline,,0,0,1,1
Region V,Camarines Sur,Libmanan North,112696,112696,Tampuhan ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,TAMPUHAN,Public,School with no Annexes,Purely ES,123.00205,13.70053,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,112697,112697,Tarum Elementary School,Zone 1,CAMARINES SUR,LIBMANAN,2nd District,TARUM,Public,School with no Annexes,Purely ES,123.0369,13.7344,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,112698,112698,Umalo ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,UMALO,Public,School with no Annexes,Purely ES,123.0977499,13.68985439,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,112699,112699,Uson ES,"Uson, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,USON,Public,School with no Annexes,Purely ES,123.02055,13.71545,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,173501,173501,Aslong ES,Lantad,CAMARINES SUR,LIBMANAN,2nd District,ASLONG,Public,School with no Annexes,Purely ES,123.032311,13.676673,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,173506,173506,Mambalite PS,Salongsong,CAMARINES SUR,LIBMANAN,2nd District,MAMBALITE,Public,School with no Annexes,Purely ES,123.00957,13.708728,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,173525,173525,Candami Elementary School,Zone 2,CAMARINES SUR,LIBMANAN,2nd District,CANDAMI,Public,School with no Annexes,Purely ES,123.015578,13.75738,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,173538,173538,Mandacanan PS,Barangay Site,CAMARINES SUR,LIBMANAN,2nd District,MANDACANAN,Public,School with no Annexes,Purely ES,123.032086,13.659289,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,300312,300312,Calabnigan Green Meadows High School,Calabnigan,CAMARINES SUR,LIBMANAN,2nd District,CALABNIGAN,Public,School with no Annexes,JHS with SHS,122.919806,13.689922,offline,,0,0,1,
Region V,Camarines Sur,Libmanan North,301936,301936,Homobono H. Gonzalez National High School,"Bahay, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,BAHAY,Public,School with no Annexes,JHS with SHS,123.03261,13.66998,online,Connected to both Wired and P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,301990,301990,Malansad National High School,-Malansad Nuevo,CAMARINES SUR,LIBMANAN,2nd District,MALANSAD NUEVO,Public,School with no Annexes,JHS with SHS,123.0595165,13.6429179,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,301993,301993,Mambayawas High School,Zone 7,CAMARINES SUR,LIBMANAN,2nd District,MAMBAYAWAS,Public,School with no Annexes,JHS with SHS,122.9992872,13.7186134,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,302009,302009,Palangon High School,ZONE 1,CAMARINES SUR,LIBMANAN,2nd District,PALANGON,Public,School with no Annexes,JHS with SHS,123.0175102,13.6960136,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,302037,302037,San Juan National High School,HANDONG,CAMARINES SUR,LIBMANAN,2nd District,HANDONG,Public,School with no Annexes,JHS with SHS,123.0703474,13.68854265,online,Connected to both Wired and P2P,1,0,0,1
Region V,Camarines Sur,Libmanan North,305788,305788,Bagadion High School,Bagadion,CAMARINES SUR,LIBMANAN,2nd District,BAGADION,Public,Mother school,JHS with SHS,123.04729,13.63179,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan North,309711,309711,Mantalisay National High School,centro,CAMARINES SUR,LIBMANAN,2nd District,MANTALISAY,Public,School with no Annexes,JHS with SHS,123.0226317,13.73324685,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan North,309736,309736,Dr. Nelson A. Mejia National High School,zone 5,CAMARINES SUR,LIBMANAN,2nd District,SAN VICENTE,Public,School with no Annexes,JHS with SHS,123.0803243,13.6401534,offline,Connected via Wired,0,0,1,
Region V,Camarines Sur,Libmanan North,309765,309765,Pag-Oring Nuevo National High School,Pag-Oring Nuevo,CAMARINES SUR,LIBMANAN,2nd District,PAG-ORING NUEVO,Public,School with no Annexes,JHS with SHS,122.9815,13.656,offline,Connected via P2P,0,0,1,1
Region V,Camarines Sur,Libmanan North,309770,309770,San  Pablo Integrated School,San Pablo,CAMARINES SUR,LIBMANAN,2nd District,SAN PABLO,Public,School with no Annexes,JHS with SHS,123.04246,13.64996,unknown,,,,,
Region V,Camarines Sur,Libmanan South,112700,112700,Bagamelon ES,none,CAMARINES SUR,LIBMANAN,2nd District,BAGAMELON,Public,School with no Annexes,Purely ES,123.019757,13.5970578,online,Connected via P2P,1,0,0,1
Region V,Camarines Sur,Libmanan South,112701,112701,Bahao ES,0,CAMARINES SUR,LIBMANAN,2nd District,BAHAO,Public,School with no Annexes,Purely ES,122.8319563,13.6421243,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112702,112702,Beguito Nuevo ES,zone 1,CAMARINES SUR,LIBMANAN,2nd District,BEGUITO NUEVO,Public,School with no Annexes,Purely ES,122.9818,13.7324,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,112703,112703,Beguito Viejo ES,"Beguito Viejo, Libmanan ,Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,BEGUITO VIEJO,Public,School with no Annexes,Purely ES,122.9744929,13.7357999,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112704,112704,Bikal ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,BIKAL,Public,School with no Annexes,Purely ES,122.9824571,13.7146493,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112705,112705,Caima Elementary School,Caima Libmanan Camarines,CAMARINES SUR,LIBMANAN,2nd District,CAIMA,Public,School with no Annexes,Purely ES,122.87747,13.68213,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112706,112706,Calabnigan Elementary School,Calabnigan,CAMARINES SUR,LIBMANAN,2nd District,CALABNIGAN,Public,School with no Annexes,Purely ES,122.9325,13.6778,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112707,112707,Camdilancha Elementary School,Cambalidio,CAMARINES SUR,LIBMANAN,2nd District,CAMBALIDIO,Public,School with no Annexes,Purely ES,122.9,13.63,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112708,112708,Cawayan Elementary School,"Cawayan, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,CAWAYAN,Public,School with no Annexes,Purely ES,122.8976656,13.66296935,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,112709,112709,Don Jose Ursua ES,"-Zone 4, Malinao, Libmanan, Cam. Sur",CAMARINES SUR,LIBMANAN,2nd District,MALINAO,Public,School with no Annexes,Purely ES,122.9930892,13.67152957,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112710,112710,Duang Niog ES,"Duang Niog,Libmanan,Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,DUANG NIOG,Public,School with no Annexes,Purely ES,123.0239632,13.62966873,online,Connected via Wired,1,0,0,1
Region V,Camarines Sur,Libmanan South,112711,112711,Libmanan South CS,San Isidro,CAMARINES SUR,LIBMANAN,2nd District,SAN ISIDRO,Public,School with no Annexes,Purely ES,123.0086837,13.6723943,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,112712,112712,Loba-Loba ES,Centro A,CAMARINES SUR,LIBMANAN,2nd District,LOBA-LOBA,Public,School with no Annexes,Purely ES,123.0006692,13.6838501,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112713,112713,Mambulo Nuevo ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,MAMBULO NUEVO,Public,School with no Annexes,Purely ES,123.0382904,13.6193665,offline,,0,0,1,1
Region V,Camarines Sur,Libmanan South,112714,112714,Odoc ES,not applicable,CAMARINES SUR,LIBMANAN,2nd District,UDOC,Public,School with no Annexes,Purely ES,123.06772,13.7002,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112715,112715,Pag-Oring Nuevo ES,-TINAGO ST,CAMARINES SUR,LIBMANAN,2nd District,PAG-ORING NUEVO,Public,School with no Annexes,Purely ES,122.99,13.699,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112716,112716,Palong PS,-none,CAMARINES SUR,LIBMANAN,2nd District,PALONG,Public,School with no Annexes,Purely ES,123.0071406,13.6495204,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,112718,112718,Sigamot Elementary School,"Sigamot, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,SIGAMOT,Public,School with no Annexes,Purely ES,122.986,13.7027,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,112719,112719,Sixto Bulaong ES,-,CAMARINES SUR,LIBMANAN,2nd District,BUSAK,Public,School with no Annexes,Purely ES,123.0194038,13.6515647,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112720,112720,Sogod ES,Sogod,CAMARINES SUR,LIBMANAN,2nd District,BAHAO,Public,School with no Annexes,Purely ES,122.8393416,13.626618,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112721,112721,Sta. Cruz ES,"Sta. Cruz, Villadima, Libmanan, Cam. Sur",CAMARINES SUR,LIBMANAN,2nd District,VILLADIMA (SANTA CRUZ),Public,School with no Annexes,Purely ES,122.87535,13.66019,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112722,112722,Tanag ES,"Tanag ,Libmanan , Cam. Sur",CAMARINES SUR,LIBMANAN,2nd District,TANAG,Public,School with no Annexes,Purely ES,122.9312269,13.6371141,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,112723,112723,Tinalmud ES,Zone 7,CAMARINES SUR,LIBMANAN,2nd District,TINALMUD VIEJO,Public,School with no Annexes,Purely ES,122.872434,13.6001706,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,112724,112724,Villa Socorro ES,zone 2,CAMARINES SUR,LIBMANAN,2nd District,VILLASOCORRO,Public,School with no Annexes,Purely ES,122.91952,13.66115,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,112725,112725,Villadima ES,Municipal Road,CAMARINES SUR,LIBMANAN,2nd District,VILLADIMA (SANTA CRUZ),Public,School with no Annexes,Purely ES,122.85855,13.66066,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,173507,173507,Bagacay Primary School,zone 7,CAMARINES SUR,LIBMANAN,2nd District,BAGACAY,Public,School with no Annexes,Purely ES,123.0247331,13.6432343,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,173508,173508,Tinanquihan Primary School,not applicable,CAMARINES SUR,LIBMANAN,2nd District,TINANGKIHAN,Public,School with no Annexes,Purely ES,123.0366917,13.6299024,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,301935,301935,Bahao National High School,"-zone 2, Bahao",CAMARINES SUR,LIBMANAN,2nd District,BAHAO,Public,School with no Annexes,JHS with SHS,122.8320956,13.6425586,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,301970,301970,Don Teofilo H. Dilanco Memorial High School,Cambalidio,CAMARINES SUR,LIBMANAN,2nd District,CAMBALIDIO,Public,School with no Annexes,JHS with SHS,122.905506,13.637546,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,301994,301994,Mambulo Nuevo High School,"Mambulo Nuevo, Libmanan Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,MAMBULO NUEVO,Public,School with no Annexes,JHS with SHS,123.0421966,13.6171572,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,302033,302033,San Isidro National High School - Libmanan,"San Isidro, Libmanan, Camarines Sur",CAMARINES SUR,LIBMANAN,2nd District,SAN ISIDRO,Public,Mother school,JHS with SHS,123.0100261,13.6725706,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Libmanan South,309744,309744,Don Mariano C. San Juan High School,Centro,CAMARINES SUR,LIBMANAN,2nd District,UDOC,Public,School with no Annexes,JHS with SHS,123.06663,13.70031,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,309745,309745,Northern Plain High School,"Zone 6, TINAAN",CAMARINES SUR,LIBMANAN,2nd District,PATAG,Public,School with no Annexes,JHS with SHS,123.0486748,13.73307207,offline,,0,0,1,
Region V,Camarines Sur,Libmanan South,309747,309747,Carmel National High School,CAN-ORO,CAMARINES SUR,LIBMANAN,2nd District,POTOT,Public,School with no Annexes,JHS with SHS,123.0410535,13.6810051,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,309758,309758,Eduardo V. Agomaa National High School,Duang Niog,CAMARINES SUR,LIBMANAN,2nd District,DUANG NIOG,Public,School with no Annexes,JHS with SHS,123.0281388,13.6351853,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Libmanan South,502323,502323,Salvacion Libmanan Integrated School,Zone 1-Centro,CAMARINES SUR,LIBMANAN,2nd District,SALVACION,Public,School with no Annexes,ES and JHS,122.8392281,13.6584867,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112726,112726,Alanao ES,purok 1,CAMARINES SUR,LUPI,1st District,SAN JOSE,Public,School with no Annexes,Purely ES,122.9266918,13.9155103,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112727,112727,Badas ES,not applicable,CAMARINES SUR,LUPI,1st District,BULAWAN JR.,Public,School with no Annexes,Purely ES,122.867349,13.7561946,online,Connected via Wired,1,0,0,
Region V,Camarines Sur,Lupi,112728,112728,Bagangan Jr. ES,not applicable,CAMARINES SUR,LUPI,1st District,SAN ISIDRO,Public,School with no Annexes,Purely ES,122.9058498,13.8192829,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112729,112729,Bagangan Sr. Elementary School,Zone 4,CAMARINES SUR,LUPI,1st District,BAGANGAN SR.,Public,School with no Annexes,Purely ES,122.9026421,13.8346248,online,Connected via P2P,1,0,0,
Region V,Camarines Sur,Lupi,112730,112730,Bagong Sikat ES,-none,CAMARINES SUR,LUPI,1st District,BAGONG SIKAT,Public,School with no Annexes,Purely ES,122.8592,13.7646,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112731,112731,Bangon ES,-,CAMARINES SUR,LUPI,1st District,BANGON,Public,School with no Annexes,Purely ES,122.8380425,13.7425424,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112732,112732,Barrera Elementary School,ZONE 2,CAMARINES SUR,LUPI,1st District,BARRERA SR.,Public,School with no Annexes,Purely ES,122.930978,13.8150201,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112733,112733,Bel-Cruz ELementary School,"Bel-Cruz, Lupi, Camarines Sur",CAMARINES SUR,LUPI,1st District,BEL-CRUZ,Public,School with no Annexes,Purely ES,122.861565,13.7764,limited,,0,1,0,
Region V,Camarines Sur,Lupi,112734,112734,Belwang ES,"-Belwang, Lupi, Camarines Sur",CAMARINES SUR,LUPI,1st District,BELWANG,Public,School with no Annexes,Purely ES,122.9007483,13.92774,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112735,112735,Buenasuerte Comm Sch,Buenasuerte,CAMARINES SUR,LUPI,1st District,BUENASUERTE,Public,School with no Annexes,Purely ES,122.9008328,13.8971705,offline,,0,0,1,
Region V,Camarines Sur,Lupi,112736,112736,Bulagwin PS,"La Purisima, Lupi, Cam. Sur",CAMARINES SUR,LUPI,1st District,LA PURISIMA,Public,School with no Annexes,Purely ES,122.9327772,13.8493722,offline,,0,0,1,
